"gene","trans","speciesMatch","chr","five_prime_UTR","three_prime_UTR","evalue","bitScore","rawValue","percentMatch","other","proteinMatch"
"Zm00001d018544","Zm00001d018544_T002","setaria","5","222695327","222696547",1.12e-127,459,601,81.364,489,"KQL32260"
"Zm00001d037691","Zm00001d037691_T002","sorghum","6","134088981","134090699",0,743,735,85.714,630,"EES17832"
"Zm00001d037691","Zm00001d037691_T002","setaria","6","134088981","134090699",0,656,708,84.04,595,"KQL13860"
"Zm00001d037691","Zm00001d037691_T002","brachypodium","6","134088981","134090699",7.69e-49,196,348,77.586,270,"KQK03106"
"Zm00001d037691","Zm00001d037691_T002","sorghum","6","134088981","134090699",2.15e-44,182,380,76.316,290,"EES00146"
"Zm00001d037691","Zm00001d037691_T002","sorghum","6","134088981","134090699",2.15e-44,182,380,76.316,290,"OQU86164"
"Zm00001d037691","Zm00001d037691_T002","sorghum","6","134088981","134090699",4.66e-41,171,332,77.108,256,"OQU86163"
"Zm00001d037691","Zm00001d037691_T001","sorghum","6","134088831","134092670",0,725,739,85.25,630,"EES17832"
"Zm00001d037691","Zm00001d037691_T001","setaria","6","134088831","134092670",0,647,720,83.611,602,"KQL13860"
"Zm00001d037691","Zm00001d037691_T001","brachypodium","6","134088831","134092670",3.78e-47,191,309,78.641,243,"KQK03106"
"Zm00001d037691","Zm00001d037691_T001","sorghum","6","134088831","134092670",4.93e-41,171,332,77.108,256,"EES00146"
"Zm00001d037691","Zm00001d037691_T001","sorghum","6","134088831","134092670",4.93e-41,171,332,77.108,256,"OQU86163"
"Zm00001d037691","Zm00001d037691_T001","sorghum","6","134088831","134092670",4.93e-41,171,332,77.108,256,"OQU86164"
"Zm00001d037691","Zm00001d037691_T003","sorghum","6","134088981","134092670",0,725,739,85.25,630,"EES17832"
"Zm00001d037691","Zm00001d037691_T003","setaria","6","134088981","134092670",0,647,720,83.611,602,"KQL13860"
"Zm00001d037691","Zm00001d037691_T003","brachypodium","6","134088981","134092670",3.78e-47,191,309,78.641,243,"KQK03106"
"Zm00001d037691","Zm00001d037691_T003","sorghum","6","134088981","134092670",4.93e-41,171,332,77.108,256,"EES00146"
"Zm00001d037691","Zm00001d037691_T003","sorghum","6","134088981","134092670",4.93e-41,171,332,77.108,256,"OQU86163"
"Zm00001d037691","Zm00001d037691_T003","sorghum","6","134088981","134092670",4.93e-41,171,332,77.108,256,"OQU86164"
"Zm00001d025809","Zm00001d025809_T001","sorghum","10","130151166","130153001",1.33e-46,187,125,93.6,117,"OQU80812"
"Zm00001d025809","Zm00001d025809_T001","sorghum","10","130151166","130153001",8.16e-29,128,75,97.333,73,"OQU80812"
"Zm00001d025809","Zm00001d025809_T001","setaria","10","130151166","130153001",3.74e-37,156,102,94.118,96,"KQL02699"
"Zm00001d025809","Zm00001d025809_T001","setaria","10","130151166","130153001",3.8e-27,122,75,96,72,"KQL02699"
"Zm00001d025809","Zm00001d025809_T001","sorghum","10","130151166","130153001",1.37e-26,121,98,88.776,87,"EER99172"
"Zm00001d025809","Zm00001d025809_T001","setaria","10","130151166","130153001",1.37e-26,121,98,88.776,87,"KQL25260"
"Zm00001d025809","Zm00001d025809_T001","setaria","10","130151166","130153001",1.37e-26,121,98,88.776,87,"KQL25259"
"Zm00001d025809","Zm00001d025809_T001","setaria","10","130151166","130153001",1.37e-26,121,98,88.776,87,"KQL25261"
"Zm00001d048911","Zm00001d048911_T001","sorghum","4","7809291","7809818",4.24e-122,438,270,95.926,259,"EER87769"
"Zm00001d048911","Zm00001d048911_T001","setaria","4","7809291","7809818",3.42e-93,342,269,89.591,241,"KQL29268"
"Zm00001d004906","Zm00001d004906_T001","setaria","2","147926730","147928365",5.33e-97,357,528,79.167,418,"KQK96197"
"Zm00001d052728","Zm00001d052728_T001","sorghum","4","199184093","199184920",0,1122,840,91.071,765,"KXG25462"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",0,782,825,84.364,696,"KQL02797"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",1.05e-127,459,516,83.14,429,"KQL02795"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",1.41e-101,372,533,80.113,427,"KQL02794"
"Zm00001d052728","Zm00001d052728_T001","sorghum","4","199184093","199184920",3.11e-83,311,531,78.343,416,"OQU80775"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",6.78e-75,283,517,77.756,402,"Os08t0543700-00"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",3.15e-73,278,471,78.132,368,"KQL04341"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",2.46e-69,265,553,75.949,420,"KQL25362"
"Zm00001d052728","Zm00001d052728_T001","setaria","4","199184093","199184920",1.14e-67,259,490,77.143,378,"KQL25361"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",3.22e-58,228,206,86.893,179,"Os09t0519100-00"
"Zm00001d052728","Zm00001d052728_T001","brachypodium","4","199184093","199184920",4.2e-52,207,225,83.556,188,"KQJ91080"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",1.56e-26,122,135,82.963,112,"Os10t0575000-01"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",1.56e-26,122,135,82.963,112,"Os10t0575100-00"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",4.38e-22,108,127,81.89,104,"Os01t0705700-01"
"Zm00001d052728","Zm00001d052728_T001","rice","4","199184093","199184920",4.38e-22,108,127,81.89,104,"Os01t0705750-00"
"Zm00001d052728","Zm00001d052728_T001","sorghum","4","199184093","199184920",2.04e-20,102,127,81.102,103,"EES01345"
"Zm00001d052728","Zm00001d052728_T001","brachypodium","4","199184093","199184920",2.04e-20,102,127,81.102,103,"KQK09396"
"Zm00001d036037","Zm00001d036037_T001","sorghum","6","67813824","67819875",0,1884,1750,86.857,1520,"EER89124"
"Zm00001d036037","Zm00001d036037_T001","sorghum","6","67813824","67819875",1.8e-98,363,1049,74.643,783,"EER88970"
"Zm00001d036037","Zm00001d036037_T001","setaria","6","67813824","67819875",6.51e-93,344,812,75.862,616,"KQL12254"
"Zm00001d036037","Zm00001d036037_T001","rice","6","67813824","67819875",4.06e-65,252,780,73.846,576,"Os06t0717900-02"
"Zm00001d036037","Zm00001d036037_T001","rice","6","67813824","67819875",2.5e-47,193,720,72.917,525,"Os06t0717900-01"
"Zm00001d036037","Zm00001d036037_T001","sorghum","6","67813824","67819875",1.19e-30,137,258,77.132,199,"OQU92203"
"Zm00001d036037","Zm00001d036037_T001","rice","6","67813824","67819875",7.24e-18,95.3,78,88.462,69,"Os06t0718000-00"
"Zm00001d026652","Zm00001d026652_T001","sorghum","10","149393077","149397563",0,1011,850,89.059,757,"KXG27470"
"Zm00001d026652","Zm00001d026652_T001","sorghum","10","149393077","149397563",5.7e-102,374,407,84.275,343,"KXG27470"
"Zm00001d026652","Zm00001d026652_T001","setaria","10","149393077","149397563",0,723,1258,78.776,991,"KQL12712"
"Zm00001d026652","Zm00001d026652_T001","brachypodium","10","149393077","149397563",8.14e-31,137,158,82.278,130,"KQJ85386"
"Zm00001d040057","Zm00001d040057_T001","sorghum","3","25371011","25371619",9.75e-137,488,597,82.747,494,"OQU86466"
"Zm00001d040057","Zm00001d040057_T001","setaria","3","25371011","25371619",4.64e-120,433,361,88.643,320,"KQL04174"
"Zm00001d040057","Zm00001d040057_T001","rice","3","25371011","25371619",8.27e-73,276,363,81.267,295,"Os01t0121000-01"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",0,1507,924,96.104,888,"OQU78426"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",2.27e-25,119,73,95.89,70,"OQU78426"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",0,1507,924,96.104,888,"OQU78425"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",2.27e-25,119,73,95.89,70,"OQU78425"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",0,1507,924,96.104,888,"EES18681"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",2.27e-25,119,73,95.89,70,"EES18681"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",0,1210,930,90.43,841,"KQL00239"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",0,1125,767,93.22,715,"KQL14316"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",9.96e-64,246,192,90.104,173,"KQL14316"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",0,1125,767,93.22,715,"KQL14317"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",9.96e-64,246,192,90.104,173,"KQL14317"
"Zm00001d039014","Zm00001d039014_T001","rice","6","168713527","168714450",0,867,927,84.035,779,"Os05t0564200-01"
"Zm00001d039014","Zm00001d039014_T001","brachypodium","6","168713527","168714450",0,850,940,83.511,785,"KQK04871"
"Zm00001d039014","Zm00001d039014_T001","brachypodium","6","168713527","168714450",0,850,940,83.511,785,"KQK04873"
"Zm00001d039014","Zm00001d039014_T001","brachypodium","6","168713527","168714450",0,850,940,83.511,785,"KQK04872"
"Zm00001d039014","Zm00001d039014_T001","brachypodium","6","168713527","168714450",0,850,940,83.511,785,"KQK04874"
"Zm00001d039014","Zm00001d039014_T001","setaria","6","168713527","168714450",8.65e-164,579,567,85.362,484,"KQL06324"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",4.08e-152,540,545,84.587,461,"OQU87301"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",4.08e-152,540,545,84.587,461,"OQU87302"
"Zm00001d039014","Zm00001d039014_T001","sorghum","6","168713527","168714450",4.08e-152,540,545,84.587,461,"EES03405"
"Zm00001d004477","Zm00001d004477_T001","sorghum","2","114362210","114365356",8.05e-166,584,411,92.457,380,"EES11769"
"Zm00001d004477","Zm00001d004477_T001","setaria","2","114362210","114365356",1.9e-102,374,433,83.141,360,"KQK96267"
"Zm00001d004477","Zm00001d004477_T001","brachypodium","2","114362210","114365356",3.41e-50,200,234,82.051,192,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T003","sorghum","2","114362260","114365287",8.05e-166,584,411,92.457,380,"EES11769"
"Zm00001d004477","Zm00001d004477_T003","setaria","2","114362260","114365287",1.9e-102,374,433,83.141,360,"KQK96267"
"Zm00001d004477","Zm00001d004477_T003","brachypodium","2","114362260","114365287",3.41e-50,200,234,82.051,192,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T005","sorghum","2","114362463","114365356",0,907,616,93.344,575,"EES11769"
"Zm00001d004477","Zm00001d004477_T005","sorghum","2","114362463","114365356",2.79e-44,182,107,97.196,104,"EES11769"
"Zm00001d004477","Zm00001d004477_T005","setaria","2","114362463","114365356",3.86e-177,623,634,85.016,539,"KQK96267"
"Zm00001d004477","Zm00001d004477_T005","setaria","2","114362463","114365356",6.04e-41,171,107,95.327,102,"KQK96267"
"Zm00001d004477","Zm00001d004477_T005","brachypodium","2","114362463","114365356",2e-100,368,446,82.063,366,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T005","brachypodium","2","114362463","114365356",2.81e-39,165,107,94.393,101,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T005","rice","2","114362463","114365356",6.09e-36,154,107,92.523,99,"Os04t0118900-01"
"Zm00001d004477","Zm00001d004477_T004","sorghum","2","114362263","114365312",8.05e-166,584,411,92.457,380,"EES11769"
"Zm00001d004477","Zm00001d004477_T004","setaria","2","114362263","114365312",1.9e-102,374,433,83.141,360,"KQK96267"
"Zm00001d004477","Zm00001d004477_T004","brachypodium","2","114362263","114365312",3.41e-50,200,234,82.051,192,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T002","sorghum","2","114362210","114365356",0,1083,720,93.889,676,"EES11769"
"Zm00001d004477","Zm00001d004477_T002","setaria","2","114362210","114365356",0,787,744,86.29,642,"KQK96267"
"Zm00001d004477","Zm00001d004477_T002","brachypodium","2","114362210","114365356",2.45e-148,527,556,84.173,468,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T002","rice","2","114362210","114365356",1.91e-144,514,741,79.892,592,"Os04t0118900-01"
"Zm00001d004477","Zm00001d004477_T006","sorghum","2","114362463","114365356",0,905,609,93.596,570,"EES11769"
"Zm00001d004477","Zm00001d004477_T006","sorghum","2","114362463","114365356",2.7e-44,182,107,97.196,104,"EES11769"
"Zm00001d004477","Zm00001d004477_T006","setaria","2","114362463","114365356",3.73e-177,623,634,85.016,539,"KQK96267"
"Zm00001d004477","Zm00001d004477_T006","setaria","2","114362463","114365356",5.84e-41,171,107,95.327,102,"KQK96267"
"Zm00001d004477","Zm00001d004477_T006","brachypodium","2","114362463","114365356",1.93e-100,368,446,82.063,366,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T006","brachypodium","2","114362463","114365356",2.72e-39,165,107,94.393,101,"KQJ81561"
"Zm00001d004477","Zm00001d004477_T006","rice","2","114362463","114365356",5.88e-36,154,107,92.523,99,"Os04t0118900-01"
"Zm00001d052767","Zm00001d052767_T001","sorghum","4","200049293","200052648",2.67e-20,100,116,83.621,97,"EES14357"
"Zm00001d052767","Zm00001d052767_T002","sorghum","4","200049300","200052657",0,1435,1271,87.49,1112,"EES14357"
"Zm00001d052767","Zm00001d052767_T002","setaria","4","200049300","200052657",0,1094,1116,84.588,944,"KQL00161"
"Zm00001d052767","Zm00001d052767_T002","rice","4","200049300","200052657",4.54e-113,411,864,75.694,654,"Os04t0689300-01"
"Zm00001d024935","Zm00001d024935_T001","sorghum","10","95666017","95669076",0,1083,942,88.11,830,"EES10332"
"Zm00001d024935","Zm00001d024935_T001","setaria","10","95666017","95669076",0,699,938,80.81,758,"KQK96149"
"Zm00001d024935","Zm00001d024935_T001","rice","10","95666017","95669076",5.35e-22,108,137,81.022,111,"Os02t0510300-01"
"Zm00001d024935","Zm00001d024935_T002","sorghum","10","95666234","95669070",0,1122,963,88.37,851,"EES10332"
"Zm00001d024935","Zm00001d024935_T002","setaria","10","95666234","95669070",0,717,954,80.922,772,"KQK96149"
"Zm00001d024935","Zm00001d024935_T002","rice","10","95666234","95669070",4.97e-22,108,137,81.022,111,"Os02t0510300-01"
"Zm00001d018825","Zm00001d018825_T004","sorghum","7","6512795","6514788",2.03e-168,593,592,86.318,511,"OQU88461"
"Zm00001d018825","Zm00001d018825_T004","setaria","7","6512795","6514788",1.31e-120,435,583,81.475,475,"KQL22490"
"Zm00001d018825","Zm00001d018825_T003","sorghum","7","6512788","6514788",0,1086,929,88.698,824,"OQU88461"
"Zm00001d018825","Zm00001d018825_T003","setaria","7","6512788","6514788",0,850,890,84.494,752,"KQL22490"
"Zm00001d018825","Zm00001d018825_T003","setaria","7","6512788","6514788",5.13e-07,58.4,34,97.059,33,"KQL10926"
"Zm00001d018825","Zm00001d018825_T002","sorghum","7","6512751","6514586",0,782,596,90.772,541,"OQU88461"
"Zm00001d018825","Zm00001d018825_T002","setaria","7","6512751","6514586",4.08e-180,632,558,87.097,486,"KQL22490"
"Zm00001d018825","Zm00001d018825_T002","setaria","7","6512751","6514586",3.13e-07,58.4,34,97.059,33,"KQL10926"
"Zm00001d018825","Zm00001d018825_T001","sorghum","7","6512748","6514797",0,813,616,90.909,560,"OQU88461"
"Zm00001d018825","Zm00001d018825_T001","sorghum","7","6512748","6514797",3.95e-73,278,315,84.444,266,"OQU88461"
"Zm00001d018825","Zm00001d018825_T001","setaria","7","6512748","6514797",0,664,578,87.37,505,"KQL22490"
"Zm00001d018825","Zm00001d018825_T001","setaria","7","6512748","6514797",5.29e-47,191,314,79.299,249,"KQL22490"
"Zm00001d018825","Zm00001d018825_T001","setaria","7","6512748","6514797",5.6e-07,58.4,34,97.059,33,"KQL10926"
"Zm00001d041076","Zm00001d041076_T001","sorghum","3","95571464","95572771",0,1066,661,95.764,633,"OQU79055"
"Zm00001d041076","Zm00001d041076_T001","setaria","3","95571464","95572771",0,817,668,88.922,594,"KQL16332"
"Zm00001d041076","Zm00001d041076_T001","rice","3","95571464","95572771",6.72e-154,545,662,81.722,541,"Os12t0290150-00"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65219"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"KQJ91666"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65223"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65221"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65222"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65220"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65224"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",6.72e-154,545,667,81.859,546,"PNT65218"
"Zm00001d041076","Zm00001d041076_T001","brachypodium","3","95571464","95572771",5.53e-110,399,504,81.548,411,"PNT65217"
"Zm00001d020043","Zm00001d020043_T003","sorghum","7","88466297","88469041",0,1090,850,89.882,764,"EER98690"
"Zm00001d020043","Zm00001d020043_T003","setaria","7","88466297","88469041",0,771,841,83.472,702,"KQL24084"
"Zm00001d020043","Zm00001d020043_T003","setaria","7","88466297","88469041",4.39e-42,174,845,71.124,601,"KQL24083"
"Zm00001d020043","Zm00001d020043_T003","sorghum","7","88466297","88469041",2.64e-39,165,254,78.74,200,"OQU89260"
"Zm00001d020043","Zm00001d020043_T001","sorghum","7","88466229","88468869",0,1090,850,89.882,764,"EER98690"
"Zm00001d020043","Zm00001d020043_T001","setaria","7","88466229","88468869",0,771,841,83.472,702,"KQL24084"
"Zm00001d020043","Zm00001d020043_T001","setaria","7","88466229","88468869",6e-42,174,845,71.124,601,"KQL24083"
"Zm00001d020043","Zm00001d020043_T001","sorghum","7","88466229","88468869",3.61e-39,165,254,78.74,200,"OQU89260"
"Zm00001d020043","Zm00001d020043_T002","sorghum","7","88466229","88469073",0,1090,850,89.882,764,"EER98690"
"Zm00001d020043","Zm00001d020043_T002","setaria","7","88466229","88469073",0,771,841,83.472,702,"KQL24084"
"Zm00001d020043","Zm00001d020043_T002","setaria","7","88466229","88469073",6e-42,174,845,71.124,601,"KQL24083"
"Zm00001d020043","Zm00001d020043_T002","sorghum","7","88466229","88469073",3.61e-39,165,254,78.74,200,"OQU89260"
"Zm00001d007790","Zm00001d007790_T001","sorghum","2","239784419","239785618",1.73e-42,176,180,85,153,"OQU81647"
"Zm00001d007790","Zm00001d007790_T001","setaria","2","239784419","239785618",4.85e-38,161,153,85.621,131,"KQL22794"
"Zm00001d007790","Zm00001d007790_T001","setaria","2","239784419","239785618",1.06e-29,134,139,84.892,118,"KQL17321"
"Zm00001d007790","Zm00001d007790_T001","setaria","2","239784419","239785618",8.24e-26,121,95,89.474,85,"KQL17319"
"Zm00001d007790","Zm00001d007790_T001","setaria","2","239784419","239785618",1.4e-13,80.5,114,79.825,91,"KQL22792"
"Zm00001d022022","Zm00001d022022_T001","sorghum","7","168222635","168223171",0,793,537,93.296,501,"EER97478"
"Zm00001d022022","Zm00001d022022_T001","setaria","7","168222635","168223171",4.93e-164,579,550,86.182,474,"KQL26504"
